universe_name,holdings_name,Last,Avg,vs Avg,Z Score,Percentile,universe_cusip,holdings_cusip
RY 4.829 08/08/34,NACN 5.023 02/01/29,39.662835040000004,41.300610534,-1.637775493999996,-0.966991740551464,18.91891891891892,7800867G3,63306AHT6
BMO 4.976 07/03/34,GILCN 4.362 11/22/29,4.216762219999993,6.148784998756756,-1.9320227787567639,-0.971050389998361,16.756756756756758,06369ZCK8,375916AA1
CM 4.9 06/12/34,CSHU 3.65 05/06/28,13.38760056000001,15.931174326432432,-2.543573766432422,-0.9712916045076303,21.62162162162162,13607PBA1,16141AAG8
BMO 4.976 07/03/34,BNS 4.68 02/01/29,39.996202499999995,43.054610010108114,-3.0584075101081183,-0.9755415697984559,18.91891891891892,06369ZCK8,064164QM1
PPLCN 5.02 01/12/32,BNS 4.68 02/01/29,46.34324692,48.51952042118919,-2.1762735011891934,-0.9771560539494762,12.432432432432433,70632ZAV3,064164QM1
RY 4.279 02/04/35,GILCN 4.362 11/22/29,7.915803420000003,9.456646942378377,-1.540843522378374,-0.9782719264477033,15.135135135135137,779926HR8,375916AA1
BNS 4.442 11/15/35,SLFCN 5  07/04/35,1.6815177699999992,4.511185624054054,-2.8296678540540547,-0.9821324830054124,20.54054054054054,06418MZ49,86682ZAT3
ATDBCN 5.592 09/25/30,TCN 5  09/08/33,-36.82380803000001,-28.882576592864858,-7.941231437135151,-0.9822736750174615,20.0,01626PAS5,87971MCC5
ATDBCN 5.592 09/25/30,TD 5.491 09/08/28,23.49659927999999,31.056440923783786,-7.559841643783795,-0.9861265273425417,19.45945945945946,01626PAS5,89117GX51
BMO 4.976 07/03/34,GRTCN 6.074 04/12/29,3.4411423800000023,5.2721769302702715,-1.8310345502702692,-0.9866118852413023,12.972972972972974,06369ZCK8,387427AM9
ENBCN 5.36 05/26/33,CNHI 4 04/11/28,31.942200150000005,34.76909671735135,-2.8268965673513478,-0.9867220122282752,23.783783783783786,29251ZBZ9,12658MAD3
BMO 4.976 07/03/34,BCECN 4.55 02/09/30,15.276458730000002,19.340219947783783,-4.063761217783782,-0.9898617969358021,18.91891891891892,06369ZCK8,07813ZCL6
ENBCN 4.73 08/22/34,MFCCN 5.409 03/10/33,41.01410050999999,43.337122828702704,-2.323022318702712,-0.9899903185637097,21.08108108108108,29251ZCD7,56501RAQ9
ATDBCN 5.592 09/25/30,TD 4.002 10/31/30,10.973482239999996,18.59804933637838,-7.624567096378385,-0.9923406977035495,20.0,01626PAS5,89116CST5
TD 4.133 01/09/33,DOLCN 5.165 04/26/30,9.950524349999995,14.220766995351354,-4.27024264535136,-0.9953378020732448,18.37837837837838,89116CWY9,25675TAP2
BMO 4.077 03/05/35,BCECN 4.55 02/09/30,23.32056295000001,28.077865007837833,-4.757302057837823,-0.9968744055742005,18.37837837837838,06369ZCL6,07813ZCL6
BMO 4.077 03/05/35,BNS 4.68 02/01/29,48.040306720000004,51.792255070162156,-3.7519483501621522,-0.9971786060002203,19.45945945945946,06369ZCL6,064164QM1
BNS 4.442 11/15/35,DIRUCN 5.383 03/22/28,0.0849914299999881,2.536984659783783,-2.451993229783795,-1.0038932768927022,14.054054054054054,06418MZ49,26153WAJ8
TD 4.133 01/09/33,TD 5.491 09/08/28,26.604628409999997,28.09692006881081,-1.4922916588108137,-1.0047835201902005,17.2972972972973,89116CWY9,89117GX51
PPLCN 5.02 01/12/32,BNS 3.734 06/27/31,29.48757397,31.705459597621623,-2.217885627621623,-1.0132216169929933,7.567567567567568,70632ZAV3,06418YXB9
