Bond_1,Bond_2,Last,Avg,vs Avg,Z Score,Percentile,cusip_1,cusip_2
ENBGAS 4.15 08/17/32,APUCN 5.534 09/26/28,-61.26420347,-80.33526776108108,19.071064291081086,0.8918006884570777,72.43243243243244,29260ZAG1,019456AK8
CAAIAU 3.341 10/07/38,GILCN 4.362 11/22/29,6.1635281499999905,1.501810905891892,4.6617172441080985,0.8917090892587047,75.13513513513513,12959CAB5,375916AA1
BNS 3.836 09/26/30,GILCN 4.362 11/22/29,-24.563678870000004,-27.324602093351352,2.760923223351348,0.8912614426521728,78.37837837837837,06418MM43,375916AA1
RY 4.829 08/08/34,BMO 4.077 03/05/35,-8.280595169999998,-10.42981409627027,2.1492189262702723,0.8911282861713934,78.37837837837837,7800867G3,06369ZCL6
CUCN 3.174 09/05/51,GILCN 4.149 11/22/30,5.095917540000002,-2.389711049189189,7.485628589189191,0.8909210037385235,69.1891891891892,12657ZBP7,375916AE3
ALTALK 4.742 05/22/54,RLNCE 2.67 08/01/28,28.725835419999996,23.50876687518919,5.217068544810807,0.8909133817213596,74.05405405405405,021374AF0,759480AM8
NGGLN 5.221 09/16/31,GRTCN 6.074 04/12/29,0.8649465400000054,-3.1070762747027034,3.972022814702709,0.8909120010928863,74.5945945945946,636273AD6,387427AM9
BCECN 4.05 03/17/51,BCECN 4.55 02/09/30,74.41068744,70.58455326372973,3.8261341762702727,0.8908975124256533,75.13513513513513,07813ZCH5,07813ZCL6
SLFCN 3.15 11/18/36,CM 4.9 06/12/34,-26.66813965,-29.657196738702698,2.9890570887026975,0.8907023235428652,90.27027027027027,86682ZAR7,13607PBA1
NACN 4.571 07/11/28,BIP 5.71 07/27/30,-47.55636691000001,-50.35096948637838,2.7946025763783737,0.8904368413840729,73.51351351351352,136765BY9,11291ZAM9
CRRUCN 5.244 09/28/29,GRTCN 6.074 04/12/29,14.02866336000001,11.634432520378377,2.394230839621633,0.8903235891708774,75.67567567567568,227107AT6,387427AM9
REIUCN 5.455 03/01/31,NACN 5.949 01/29/34,35.05502249,32.90744693545946,2.1475755545405377,0.8898843407041568,85.94594594594595,766910BQ5,136765BX1
CAAIAU 3.341 10/07/38,CCDJ 5.279 05/15/34,0.9073292699999911,-4.253838965189189,5.16116823518918,0.8897863257385432,78.91891891891892,12959CAB5,31430WU44
SLFCN 5.12 05/15/36,CCDJ 3.804 09/24/29,31.970640969999998,29.486644970648648,2.4839959993513503,0.8897390381095192,82.70270270270271,86682ZAU0,31430W3J1
TRPCN 5.277 07/15/30,APUCN 5.534 09/26/28,-53.80031849000001,-69.1260064752973,15.325687985297293,0.8896912728213822,72.43243243243244,89353ZCN6,019456AK8
ENBCN 4.73 08/22/34,BCECN 4.55 02/09/30,36.52107137,34.86432007583784,1.656751294162163,0.8896576431437987,85.4054054054054,29251ZCD7,07813ZCL6
BRUPOW 4.7 06/21/31,APUCN 5.534 09/26/28,-51.46833023000001,-67.02435374551352,15.556023515513516,0.8895450830005305,71.35135135135135,116705AN4,019456AK8
CUCN 4.773 09/14/52,RY 4.829 08/08/34,12.268692949999988,5.5022335582702695,6.766459391729718,0.8894888530976177,72.43243243243244,12657ZBQ5,7800867G3
ENBGAS 5.67 10/06/53,NACN 5.949 01/29/34,23.204750779999998,16.599967049783785,6.604783730216212,0.8894034030727556,72.43243243243244,29260ZAK2,136765BX1
BCECN 5.6 08/11/53,NACN 5.023 02/01/29,98.74836438,95.41800644102703,3.3303579389729663,0.8892705768962526,82.16216216216216,07813ZCP7,63306AHT6
ENBCN 3.9 02/25/30,APUCN 5.534 09/26/28,-55.58456211000001,-70.74985217854054,15.165290068540529,0.8891484226559744,71.35135135135135,29251ZCG0,019456AK8
FTSCN 2.42 07/18/31,CSHU 4  03/06/32,-80.70999776000001,-88.00787561416216,7.297877854162152,0.8890701771696239,67.56756756756756,34959ZAL6,16141AAF0
FTTCN 4.778 02/13/29,TD 4.002 10/31/30,10.261647969999999,7.76110095281081,2.500547017189189,0.8890587917259489,72.97297297297297,318071AJ6,89116CST5
IAGCN 5.685 06/20/33,GILCN 4.149 11/22/30,-24.73711974999999,-27.523140099621624,2.7860203496216336,0.8890279377736261,79.45945945945945,45075EAE4,375916AE3
MCD 4.857 05/21/31,CSHU 3.65 05/06/28,-6.895145299999996,-9.394843231243243,2.4996979312432472,0.888909235710183,77.83783783783784,580135CF6,16141AAG8
TD 1.896 09/11/28,DIRUCN 5.383 03/22/28,-63.314841310000006,-66.55441590848649,3.2395745984864845,0.8888469026478565,84.32432432432432,89117FJ34,26153WAJ8
SUCN 3.95 03/04/51,APUCN 5.534 09/26/28,13.476232379999999,-1.6471357544864864,15.123368134486485,0.8887882565910753,71.35135135135135,86721ZAR0,019456AK8
TORHYD 3.27 10/18/51,BNS 3.836 09/26/30,38.935612109999994,33.590411044,5.345201065999994,0.8887706527487524,71.35135135135135,89119ZAQ6,06418MM43
ETRHWY 4.54 10/09/54,APUCN 5.534 09/26/28,-25.177838070000007,-44.932413504054054,19.754575434054047,0.8884321260091067,71.35135135135135,35085ZCC8,019456AK8
FTSCN 2.42 07/18/31,CSHU 3.65 05/06/28,-28.400173199999998,-34.40746091221622,6.007287712216225,0.888386878041625,77.29729729729729,34959ZAL6,16141AAG8
TCN 4.8 12/15/28,GRTCN 6.074 04/12/29,-22.946035359999996,-28.573707544918925,5.627672184918929,0.8883393601272157,75.13513513513513,87971MCE1,387427AM9
NSIUCN 5.355 03/24/53,RLNCE 2.67 08/01/28,56.49552849999999,52.9890870565946,3.506441443405393,0.8882863370851698,76.21621621621621,669816AG5,759480AM8
BAMREP 5.292 10/28/33,CSHU 4  03/06/32,-26.075675529999998,-29.928489672270274,3.852814142270276,0.8881773636637103,72.43243243243244,11282ZAS7,16141AAF0
FTSCN 2.632 06/08/51,CM 4.9 06/12/34,13.07836313,5.378018314702705,7.700344815297295,0.8880949019014174,69.72972972972973,34957ZAY0,13607PBA1
MDLZ 4  07/03/31,BCECN 4.55 02/09/30,5.0003627100000045,3.503576431297297,1.4967862787027078,0.8879927346905921,85.94594594594595,609207BD6,07813ZCL6
BNCN 5.431 12/14/32,RLNCE 5  05/15/31,-5.326702549999993,-7.713281296756756,2.386578746756763,0.887927501525537,80.0,11271ZAA9,759480AN6
TCN 4.8 12/15/28,BNS 3.836 09/26/30,2.393263349999998,-0.3724973830810823,2.7657607330810805,0.8878813148411236,70.8108108108108,87971MCE1,06418MM43
VTR 3.3 12/01/31,BCECN 4.55 02/09/30,29.985967220000006,27.44431752372973,2.5416496962702766,0.8878036411151323,78.91891891891892,92277LAH9,07813ZCL6
TOYOTA 3.73 10/02/29,NACN 5.023 02/01/29,5.879553829999999,3.540969089351352,2.338584740648647,0.8877679157070605,84.32432432432432,892329CA9,63306AHT6
HALFX 3.678 05/03/51,CSHU 4  03/06/32,2.509797380000009,-2.7616141089729735,5.271411488972983,0.8875364874820901,72.97297297297297,405819AC7,16141AAF0
ONTPOW 4.922 07/19/32,APUCN 5.534 09/26/28,-54.86489366000001,-73.96608582778379,19.10119216778378,0.8871935271177118,71.35135135135135,68321ZAK7,019456AK8
CSHU 4.4 11/05/29,APUCN 5.534 09/26/28,-26.77344629000001,-39.37831907978378,12.60487278978377,0.8870095002980559,73.51351351351352,16141AAE3,019456AK8
RY 5.01 02/01/33,APUCN 5.534 09/26/28,-57.84708241,-71.87159617124325,14.024513761243256,0.886971769665698,72.43243243243244,780086WK6,019456AK8
WAACA 4.788 03/09/33,APUCN 5.534 09/26/28,-34.49008995,-52.5141536647027,18.0240637147027,0.8869395517649133,72.97297297297297,975014AG6,019456AK8
FTSCN 4.67 11/28/52,GILCN 4.149 11/22/30,5.752822320000007,-0.9508348556216211,6.703657175621628,0.8867253714386035,71.89189189189189,34959ZAM4,375916AE3
TORHYD 4.95 10/13/52,CCDJ 3.804 09/24/29,44.361661840000004,38.09281179735135,6.268850042648651,0.8866342186583942,71.35135135135135,89119ZAR4,31430W3J1
SAPCN 2.297 06/22/28,BNS 4.68 02/01/29,-8.03903476,-10.902340831945947,2.8633060719459476,0.8863851240973594,80.54054054054053,80310ZAJ8,064164QM1
DTRGR 5.77 09/25/28,CCDJ 5.279 05/15/34,-29.851997859999997,-32.554302076648646,2.702304216648649,0.8861250697816037,80.54054054054053,233852AH5,31430WU44
DIRUCN 5.383 03/22/28,BNS 3.734 06/27/31,15.682831250000007,13.36926995837838,2.3135612916216264,0.8860698039498252,87.02702702702703,26153WAJ8,06418YXB9
CNHI 4 04/11/28,SLFCN 5  07/04/35,-10.026417039999998,-13.087383800324323,3.060966760324325,0.8860097752001308,82.16216216216216,12658MAD3,86682ZAT3
MICCN 6  06/30/31,RY 4.829 08/08/34,408.03616761,395.6615290865406,12.374638523459396,0.8853891151527634,80.54054054054053,30606TAA9,7800867G3
RY 4 10/17/30,APUCN 5.534 09/26/28,-69.09328145,-84.6218561814054,15.5285747314054,0.8853775234113582,72.97297297297297,779926DJ0,019456AK8
CUCN 3.174 09/05/51,RY 4.829 08/08/34,12.283672119999991,5.132938203243241,7.15073391675675,0.88522114927735,71.89189189189189,12657ZBP7,7800867G3
ALCTRA 5.225 11/14/52,TCN 5  09/08/33,-7.890806010000006,-12.472152931621624,4.581346921621618,0.8851968935483198,76.21621621621621,014443AM7,87971MCC5
IFCCN 4.653 05/16/34,RLNCE 2.67 08/01/28,-7.526448000000002,-9.322159588540538,1.7957115885405361,0.8850331578735755,79.45945945945945,45823TAP1,759480AM8
ENBGAS 5.67 10/06/53,BMO 4.077 03/05/35,11.154328079999999,3.2914274237837824,7.862900656216217,0.8850112339925117,69.72972972972973,29260ZAK2,06369ZCL6
HYDONE 4.46 01/27/53,BNS 3.734 06/27/31,33.500891120000006,28.185720372756755,5.315170747243251,0.8849488464303997,72.43243243243244,44810ZCM0,06418YXB9
CNRCN 4.7 05/10/53,CSHU 4  03/06/32,-23.659725809999998,-30.29642979697297,6.636703986972972,0.8849404093841484,68.64864864864865,136375DG4,16141AAF0
ALACN 5.141 03/14/34,RY 4.829 08/08/34,21.65251776999999,19.554229186810808,2.0982885831891807,0.8849319484658675,80.0,02138ZBJ1,7800867G3
ENBGAS 5.46 10/06/28,CSHU 4  03/06/32,-90.54590568,-95.97561277762162,5.429707097621616,0.8849184124460666,71.35135135135135,29260ZAL0,16141AAF0
BRUPOW 4.27 12/21/34,APUCN 5.534 09/26/28,-31.21072996000001,-46.83914341848649,15.628413458486484,0.8843958306786724,71.35135135135135,116705AQ7,019456AK8
ENBGAS 5.46 10/06/28,CSHU 3.65 05/06/28,-38.236081119999994,-42.37519807567568,4.139116955675682,0.8843788985342408,74.05405405405405,29260ZAL0,16141AAG8
DOLCN 5.165 04/26/30,BCECN 4.55 02/09/30,-8.409073499999991,-12.173453956324325,3.764380456324334,0.8843585011824285,77.83783783783784,25675TAP2,07813ZCL6
MRUCN 4.657 02/07/33,MFCCN 5.409 03/10/33,11.722178970000002,9.689482153513513,2.0326968164864887,0.8843131094438382,80.54054054054053,59162NAL3,56501RAQ9
TCN 5  09/08/33,BCECN 4.55 02/09/30,35.25722975000001,33.88941048686487,1.3678192631351394,0.8842705451043525,85.4054054054054,87971MCC5,07813ZCL6
HYDONE 4.46 01/27/53,BNS 4.68 02/01/29,50.356564070000005,44.99978119632432,5.356782873675684,0.8842419982535398,72.43243243243244,44810ZCM0,064164QM1
ONTPOW 2.947 02/21/51,NACN 5.949 01/29/34,30.4596674,22.652054963135132,7.8076124368648685,0.8841299913794717,75.13513513513513,68321ZAJ0,136765BX1
