Bond_1,Bond_2,Last,Avg,vs Avg,Z Score,Percentile,cusip_1,cusip_2
TCN 4.95 03/28/33,TCN 5  09/08/33,-3.7143842100000057,-4.392322087675677,0.6779378776756708,1.2947456942124884,87.56756756756758,87971MCA9,87971MCC5
TCN 4.8 12/15/28,TCN 5  09/08/33,-45.326563179999994,-48.28721683248649,2.9606536524864993,1.1485560787989277,89.72972972972974,87971MCE1,87971MCC5
TCN 4.8 12/15/28,GILCN 4.149 11/22/30,-33.379495039999995,-39.36524646708108,5.985751427081084,1.1237731723971072,81.08108108108108,87971MCE1,375916AE3
TCN 4.95 03/28/33,GILCN 4.149 11/22/30,8.232683929999993,4.529648277729729,3.7030356522702643,1.1216987585619251,88.64864864864866,87971MCA9,375916AE3
TCN 4.8 12/15/28,RY 4.829 08/08/34,-26.51455317,-31.892458303351354,5.377905133351355,1.0815439986531392,75.13513513513513,87971MCE1,7800867G3
TCN 4.95 03/28/33,BMO 4.077 03/05/35,6.697354050000001,1.6757333763783777,5.021620673621624,1.054612558674901,77.83783783783784,87971MCA9,06369ZCL6
TCN 4.95 03/28/33,RY 4.829 08/08/34,15.097625799999989,12.002436441459459,3.09518935854053,1.0486757768628965,77.29729729729729,87971MCA9,7800867G3
TCN 5 09/13/29,GILCN 4.149 11/22/30,-23.988521059999997,-28.72576732962162,4.737246269621622,1.0371147570833688,82.70270270270271,87971MBZ5,375916AE3
TCN 4.8 12/15/28,BMO 4.077 03/05/35,-34.91482491999999,-42.21916136843243,7.304336448432444,1.0362606730060298,79.45945945945945,87971MCE1,06369ZCL6
TCN 4.95 03/28/33,PPLCN 3.53 12/10/31,19.39530726999999,15.071307363459459,4.32399990654053,1.0288804859792406,83.78378378378379,87971MCA9,70632ZAS0
TCN 4.8 12/15/28,PPLCN 3.53 12/10/31,-22.2168717,-28.82358738135135,6.60671568135135,1.0158762334834504,81.62162162162161,87971MCE1,70632ZAS0
TCN 5  11/15/32,GILCN 4.149 11/22/30,4.497268140000003,1.0810043704864867,3.416263769513516,1.014521769130952,83.78378378378379,87971MBX0,375916AE3
TCN 5 09/13/29,RY 4.829 08/08/34,-17.12357919,-21.252979165891894,4.129399975891893,1.0116167855546432,76.75675675675676,87971MBZ5,7800867G3
TCN 4.8 12/15/28,RLNCE 5  05/15/31,-44.09534726,-49.13219848616217,5.03685122616217,1.0103831001753525,78.91891891891892,87971MCE1,759480AN6
TCN 5 09/13/29,BMO 4.077 03/05/35,-25.52385093999999,-31.57968223097297,6.055831290972982,0.9876289911305219,79.45945945945945,87971MBZ5,06369ZCL6
TCN 5  11/15/32,BMO 4.077 03/05/35,2.961938260000011,-1.7729105308648654,4.734848790864876,0.9797087431577214,75.13513513513513,87971MBX0,06369ZCL6
TCN 5.6 09/09/30,GILCN 4.149 11/22/30,-14.356339360000007,-17.879822067351352,3.523482707351345,0.965858788392282,82.70270270270271,87971MCB7,375916AE3
TCN 5  11/15/32,RY 4.829 08/08/34,11.362210009999998,8.553792534216214,2.8084174757837843,0.959521918286574,73.51351351351352,87971MBX0,7800867G3
TCN 5  11/15/32,PPLCN 3.53 12/10/31,15.659891479999999,11.622663456216213,4.037228023783786,0.9425405963738253,80.0,87971MBX0,70632ZAS0
TCN 5 09/13/29,PPLCN 3.53 12/10/31,-12.82589772,-18.18410824389189,5.358210523891891,0.9389702209567461,84.86486486486487,87971MBZ5,70632ZAS0
TCN 5.6 09/09/30,BMO 4.077 03/05/35,-15.891669239999999,-20.7337369687027,4.842067728702702,0.9366465452783806,75.67567567567568,87971MCB7,06369ZCL6
TCN 4.1 04/05/51,GILCN 4.149 11/22/30,49.756129220000005,43.314367663351355,6.44176155664865,0.9197999547946494,81.08108108108108,87971MBT9,375916AE3
TCN 4.95 03/28/33,RLNCE 5  05/15/31,-2.483168290000009,-5.237303741351352,2.7541354513513427,0.9132632764870339,83.24324324324324,87971MCA9,759480AN6
TCN 5.1 02/15/34,BMO 4.077 03/05/35,12.443304650000002,7.991263988486486,4.452040661513516,0.912187789643319,68.64864864864865,87971MCG6,06369ZCL6
TCN 4.8 12/15/28,BNS 4.68 02/01/29,12.691601370000008,9.335784052216214,3.355817317783794,0.90680103748415,69.72972972972973,87971MCE1,064164QM1
TCN 5.1 02/15/34,GILCN 4.149 11/22/30,13.978634529999994,10.845178889837836,3.1334556401621576,0.9056724297454732,78.91891891891892,87971MCG6,375916AE3
TCN 5.6 09/09/30,RY 4.829 08/08/34,-7.491397490000011,-10.407033903621622,2.915636413621611,0.903582263759457,77.83783783783784,87971MCB7,7800867G3
TCN 5  09/08/33,BMO 4.077 03/05/35,10.411738260000007,6.068055464054054,4.343682795945953,0.8909648363086297,69.1891891891892,87971MCC5,06369ZCL6
TCN 5 09/13/29,TCN 5  09/08/33,-35.935589199999995,-37.64773769502703,1.7121484950270371,0.8876895049819226,84.32432432432432,87971MBZ5,87971MCC5
TCN 5.6 09/09/30,PPLCN 3.53 12/10/31,-3.1937160200000108,-7.338162981621623,4.144446961621612,0.8851756000550496,78.37837837837837,87971MCB7,70632ZAS0
TCN 4.1 04/05/51,PPLCN 3.53 12/10/31,60.91875256,53.85602674908108,7.06272581091892,0.8822468746667366,80.0,87971MBT9,70632ZAS0
TCN 5  09/08/33,GILCN 4.149 11/22/30,11.947068139999999,8.921970365405407,3.0250977745945917,0.8776960728753147,75.13513513513513,87971MCC5,375916AE3
TCN 4.1 04/05/51,BMO 4.077 03/05/35,48.22079934000001,40.460452761999996,7.760346578000018,0.8730323339763583,81.62162162162161,87971MBT9,06369ZCL6
TCN 5.1 02/15/34,PPLCN 3.53 12/10/31,25.14125786999999,21.386837975567566,3.7544198944324236,0.8627571048489935,72.97297297297297,87971MCG6,70632ZAS0
TCN 4.8 12/15/28,BNS 3.734 06/27/31,-4.300378549999991,-7.485262385729729,3.184883835729738,0.8620449640628104,70.27027027027027,87971MCE1,06418YXB9
TCN 5 09/13/29,RLNCE 5  05/15/31,-34.70437328,-38.49271934870271,3.788346068702708,0.8590974365616926,79.45945945945945,87971MBZ5,759480AN6
