Bond_1,Bond_2,Last,Avg,vs Avg,Z Score,Percentile,cusip_1,cusip_2
ACICN 5.02 01/11/30,ACICN 4.48 04/24/32,-13.237222650000007,-18.09188939167568,4.854666741675672,1.73117315970392,89.72972972972974,89678ZAC0,89678ZAD8
RCICN 3  04/15/29,RCICN 5  04/15/55,-147.1550502,-169.45658347762162,22.301533277621616,1.7220455280482483,100.0,775109BT7,775109CX7
RCICN 5  04/15/52,RCICN 5  04/15/55,-72.21571841000002,-95.39070572264865,23.174987312648625,1.7147431868369676,100.0,775109BX8,775109CX7
CM 5.33 01/20/33,CM 5.3 01/16/34,-11.403414339999998,-13.94272911816216,2.539314778162163,1.7099877327556674,94.5945945945946,13607LGL1,13607LYA5
HYDONE 3.93 11/30/29,HYDONE 4  01/04/35,-37.546816729999996,-40.85976456945946,3.3129478394594614,1.694263677278896,95.67567567567568,44810ZCK4,44810ZCS7
NACN 5.219 06/14/28,NACN 5.023 02/01/29,-2.8869571000000036,-5.912333600108109,3.0253765001081057,1.693969460101767,99.45945945945947,63306AHP4,63306AHT6
TCN 4.1 04/05/51,TCN 6  07/21/55,-63.92534429,-90.57329313659459,26.647948846594588,1.6895414288845942,100.0,87971MBT9,87971MCJ0
ENBCN 5.36 05/26/33,ENBCN 5.32 08/22/54,-39.25897171,-44.94907062735135,5.690098917351349,1.6856119296802232,100.0,29251ZBZ9,29251ZCE5
BAMREP 5.292 10/28/33,BAMREP 5.318 01/10/54,-38.22882954000001,-42.25946684091892,4.030637300918912,1.6847224135929968,94.05405405405406,11282ZAS7,11282ZAT5
RCICN 5.8 09/21/30,RCICN 5  04/15/55,-136.09211686000003,-157.29661314124323,21.204496281243195,1.6774780583482891,100.0,775109CW9,775109CX7
MFCCN 4.546 03/08/29,MFCCN 4.064 12/06/34,-30.97132823999999,-34.02615999156757,3.0548317515675762,1.6694823865768087,97.2972972972973,565018DJ4,56501RAT3
RY 4 10/17/30,RY 4.829 08/08/34,-29.05654795000001,-33.15867385156756,4.102125901567554,1.6685206519818838,98.37837837837839,779926DJ0,7800867G3
BIP 5.439 04/25/34,BIP 5.71 07/27/30,34.76608261999999,32.05699764481081,2.7090849751891852,1.6668782959723867,98.37837837837839,11291ZAH0,11291ZAM9
DE 4.63 04/04/29,DE 4.38 07/11/28,7.590401040000003,5.893088947513513,1.6973120924864906,1.6628550077191526,97.2972972972973,47788ZAR2,47788ZAS0
HYDONE 3.93 11/30/29,HYDONE 4.39 03/01/34,-32.19931911,-35.54988872718919,3.350569617189194,1.661776070902549,94.5945945945946,44810ZCK4,44810ZCR9
TOYOTA 4.33 01/24/28,TOYOTA 3.73 10/02/29,-9.822522110000001,-13.241005053243242,3.418482943243241,1.661409151299999,98.37837837837839,892329BQ5,892329CA9
HYDONE 3.93 11/30/29,HYDONE 4.16 01/27/33,-27.492217500000002,-30.39188371827027,2.8996662182702693,1.6559851376276078,96.21621621621622,44810ZCK4,44810ZCL2
PMZUCN 5.934 03/29/28,PMZUCN 4.468 03/01/31,-32.800369079999996,-37.53653060345946,4.736161523459465,1.6554480516797736,94.5945945945946,74167KAC3,74167KAH2
TD 1.888 03/08/28,TD 4.68 01/08/29,-29.5684351,-36.0347471112973,6.466312011297301,1.6544693232342291,98.91891891891892,89117FA33,89117GRJ8
RCICN 4  04/15/32,RCICN 5  04/15/55,-123.91756914000001,-143.05533796005403,19.13776882005402,1.6515126371889606,100.0,775109BV2,775109CX7
VTR 3.3 12/01/31,VTR 5.1 03/05/29,21.380050159999996,18.26759290551351,3.112457254486486,1.6400464499745024,98.37837837837839,92277LAH9,92277LAK2
ENBCN 3.55 02/25/28,ENBCN 4.56 02/25/35,-54.88320676000001,-58.43447098508108,3.55126422508107,1.6364699109325918,94.5945945945946,29251ZCF2,29251ZCH8
RY 4.464 10/17/35,RY 4.829 08/08/34,-8.807064740000001,-11.639878498216214,2.832813758216213,1.6283982096295946,96.75675675675676,779926DK7,7800867G3
FTSCN 5.677 11/08/33,FTSCN 4.171 09/09/31,26.169813450000007,21.542999643945947,4.626813806054059,1.6185471175078652,95.67567567567568,349553AR8,349553AS6
HYDONE 4.91 01/27/28,HYDONE 4.85 11/30/54,-69.65283394,-73.90958615810813,4.256752218108133,1.6158444165889667,97.2972972972973,44810ZCJ7,44810ZCQ1
MFCCN 3.992 02/22/28,MFCCN 5.054 02/23/34,-32.40001332999999,-36.162378583783784,3.7623652537837913,1.6110090851466938,98.37837837837839,565018DK1,56501RAS5
HYDONE 4.46 01/27/53,HYDONE 4.85 11/30/54,0.261386690000009,-0.48039525086486484,0.7417819408648738,1.604219220284798,95.67567567567568,44810ZCM0,44810ZCQ1
FTSCN 2.632 06/08/51,FTSCN 4.67 11/28/52,2.0692824300000012,0.25156023372973024,1.817722196270271,1.5958931767517277,91.8918918918919,34957ZAY0,34959ZAM4
NACN 5.937 12/22/32,NACN 5.279 02/15/34,-16.95678817999999,-20.18595346962162,3.22916528962163,1.5888517609576973,91.35135135135135,136765BV5,63309ZNM6
TD 4.002 10/31/30,TD 4.423 10/31/35,-20.496995339999998,-22.21967054994595,1.722675209945951,1.581303643719195,91.35135135135135,89116CST5,89116CSU2
RY 4 10/17/30,RY 4.279 02/04/35,-32.99208010000001,-38.15870483140541,5.166624731405399,1.5800113754043823,97.2972972972973,779926DJ0,779926HR8
FTSCN 4.862 05/26/53,FTSCN 4.67 11/28/52,2.162279659999996,0.46028119978378323,1.7019984602162126,1.5754280755575272,93.51351351351352,34957ZBA1,34959ZAM4
