Bond_1,Bond_2,Last,Avg,vs Avg,Z Score,Percentile,cusip_1,cusip_2
ATH 5.113 03/07/29,DRSILL Float 03/04/28,16.14467044,-24.988283715513514,41.13295415551352,3.065211729425565,100.0,04686PAD9,26154EAG3
GEICN 4.45 11/12/31,IPLCN 5.76 02/17/28,27.28392767999999,18.08324250227027,9.20068517772972,3.0612099358432117,100.0,374825AL1,45833VAF6
BAMREP 5.88 11/09/32,DRSILL Float 03/04/28,27.72563504,-7.2305425264324334,34.95617756643243,3.0605443046296235,100.0,11282ZAR9,26154EAG3
DOLCN 5.533 09/26/28,DRSILL Float 03/04/28,-15.73289785,-51.69778113454054,35.96488328454054,3.059919524507036,100.0,25675TAQ0,26154EAG3
CRRUCN 4.732 01/15/32,DRSILL Float 03/04/28,54.888304559999995,23.14146573075676,31.746838829243234,3.059479185907654,100.0,227107AV1,26154EAG3
BIP 5.98 02/14/33,CPXCN 4.831 09/16/31,9.004922090000008,-4.8920328274594596,13.896954917459468,3.057324950131525,99.45945945945947,11291ZAL1,14046ZAS8
CRTUCN 3.029 02/05/29,DRSILL Float 03/04/28,16.789796859999996,-13.285879518378382,30.075676378378375,3.0554013219625777,100.0,126462AH3,26154EAG3
BIP 5.439 04/25/34,PPLCN 5.22 06/28/33,11.15515092999999,5.058852570486487,6.096298359513503,3.050948254513014,100.0,11291ZAH0,70632ZAY7
APUCN 4.808 02/24/29,MCAPCO 4.816 03/04/30,-1.329031729999997,-20.267001366810813,18.937969636810816,3.050621477585065,99.45945945945947,019456AL6,55279QAF7
BIP 5.71 07/27/30,DRSILL Float 03/04/28,14.141123140000005,-18.365150510594596,32.5062736505946,3.050342542087827,100.0,11291ZAM9,26154EAG3
DRSILL 2.44 07/14/28,DRSILL Float 03/04/28,-2.4601649399999985,-33.71515133037838,31.254986390378384,3.049838220884934,100.0,26154EAD0,26154EAG3
BNS 4.95 08/01/34,CPXCN 4.831 09/16/31,-12.063350329999992,-18.51335338427027,6.4500030542702795,3.049279075102467,99.45945945945947,06418MQT4,14046ZAS8
RCICN 5.7 09/21/28,TCN 5 09/13/29,-2.9565012399999944,-6.9572447674594615,4.000743527459467,3.0476520824633804,100.0,775109CV1,87971MBZ5
BCIMCR 3.281 03/14/28,DRSILL Float 03/04/28,-37.033945530000004,-68.44429734372973,31.410351813729726,3.0455990429479924,100.0,05554PAG8,26154EAG3
BIP 5.95 07/27/53,CPXCN 4.831 09/16/31,48.53560021999999,39.14894969286487,9.386650527135124,3.045093075730915,99.45945945945947,11291ZAN7,14046ZAS8
CHPUCN 5.4 03/01/33,MCAPCO 4.816 03/04/30,-32.512333049999995,-62.06071999556756,29.548386945567565,3.043697281472256,100.0,17039AAX4,55279QAF7
NACN 5.937 12/22/32,DRSILL Float 03/04/28,-0.45815824999999677,-31.41405124043243,30.95589299043243,3.039096115757051,100.0,136765BV5,26154EAG3
BCECN 5.15 02/09/53,DRSILL Float 03/04/28,76.67815719000001,44.14978033054054,32.52837685945947,3.0358219359347034,100.0,07813ZCM4,26154EAG3
CNRCN 4.4 05/10/33,MET Float 04/01/28,28.66281087000001,-0.38780657832432464,29.05061744832433,3.0337058654287317,100.0,136375DE9,592179KP9
BAMREP 4.542 10/12/35,DRSILL Float 03/04/28,44.830163170000006,11.739138324756759,33.09102484524325,3.0334826301253996,100.0,11282ZAV0,26154EAG3
