Bond_1,Bond_2,Last,Avg,vs Avg,Z Score,Percentile,cusip_1,cusip_2
ENBCN 6 11/15/28,ENBCN 4.9 05/26/28,-3.0907833499999953,-10.294698708756757,7.2039153587567615,1.8401000832861927,97.83783783783784,29250NBX2,29251ZCA3
F 2.9 02/10/29,F 4.222 01/10/28,19.194256180000025,-2.8750591030270285,22.069315283027052,1.8281001088682465,96.21621621621622,345397B93,34527ADB3
BNS 4.85 02/01/30,BNS 3.734 06/27/31,-9.304918739999998,-18.821957281513512,9.517038541513514,1.8264717870527143,93.51351351351352,06417XAP6,06418YXB9
BCECN 2.15 02/15/32,BCECN 3 03/17/31,8.865285670000006,0.9994223810810815,7.865863288918924,1.8183983283535783,96.21621621621622,0778FPAG4,07813ZCG7
ENBCN 6.7 11/15/53,ENBCN 5.32 08/22/54,-24.159478490000012,-33.89808415675676,9.738605666756747,1.8131019179476504,97.83783783783784,29250NBZ7,29251ZCE5
F 2.9 02/10/29,F 6.382 11/10/28,-6.313333929999999,-27.645216824972973,21.331882894972974,1.7859417910666782,95.67567567567568,345397B93,34527ACP3
F 6.05 03/05/31,F 5.046 01/09/32,-34.13619244,-52.54079709827026,18.40460465827026,1.7797744590685898,92.97297297297298,345397E25,34527ADC1
BMO 5.717 09/25/28,BMO 5.039 05/29/28,-2.5821597500000024,-8.255434616486486,5.673274866486484,1.7791083557344942,98.37837837837839,06368LWU6,06368LNK8
DTRGR 5  01/13/30,DTRGR 4.54 09/27/29,13.036929230000013,2.492373623027028,10.544555606972985,1.768510311285446,94.5945945945946,233853BD1,233852AK8
F 6.798 11/07/28,F 5.242 05/23/28,-1.914952200000016,-24.625216343135136,22.71026414313512,1.762539792758787,95.67567567567568,345397D59,34527ACY4
MCD 5 05/17/29,MCD 4.857 05/21/31,-25.55733041,-33.711933599243245,8.154603189243247,1.7562350473954953,95.67567567567568,58013MFX7,580135CF6
DTRGR 5  09/25/29,DTRGR 4.54 09/27/29,4.888880280000009,-2.682815837837838,7.571696117837847,1.733548221854175,93.51351351351352,233853AZ3,233852AK8
BNCN 2.724 04/15/31,BNCN 5.431 12/14/32,-26.36900587999999,-37.97150863594594,11.602502755945949,1.7161924071958428,97.2972972972973,11271LAH5,11271ZAA9
RY 4.965 01/24/29,RY 3.626 12/10/28,6.979304259999999,1.1106544300540546,5.868649829945944,1.7136395159874453,97.2972972972973,78017DAA6,779926FY5
MGCN 5.05 03/14/29,MGCN 4.95 01/31/31,-35.589037659999995,-44.15654747335135,8.567509813351357,1.7123375235941927,97.83783783783784,559222BA1,559222AW4
F 6.05 03/05/31,F 5.441 02/09/29,1.439813149999992,-17.154641464594594,18.594454614594586,1.711656596332785,90.81081081081082,345397E25,34527ACT5
ENBCN 5.3 04/05/29,ENBCN 3.9 02/25/30,-6.9802641499999964,-14.815980364108109,7.835716214108112,1.7057946367280339,92.43243243243244,29250NCB9,29251ZCG0
MGCN 5.05 03/14/29,MGCN 4.8 05/30/29,-18.8873616,-28.656615551027027,9.769253951027029,1.7027682314310246,96.75675675675676,559222BA1,559222BB9
F 5.8 03/08/29,F 4.222 01/10/28,18.256811950000014,-0.8388562796216228,19.095668229621637,1.702563031167594,95.13513513513514,345397E58,34527ADB3
F 6.05 03/05/31,F 5.668 02/20/30,-14.46386203999998,-32.30621737118919,17.84235533118921,1.6834263182948708,92.43243243243244,345397E25,34527ACS7
F 6.05 03/05/31,F 5.582 05/23/31,-29.780018119999994,-46.405783150594594,16.6257650305946,1.6787109982314028,93.51351351351352,345397E25,34527ACX6
F 5.8 03/08/29,F 6.382 11/10/28,-7.25077816000001,-25.60901400156757,18.35823584156756,1.6758334773900825,94.05405405405406,345397E58,34527ACP3
F 6.8 05/12/28,F 4.222 01/10/28,3.1940908900000125,-19.04944467572973,22.243535565729744,1.6713474056969861,96.75675675675676,345397C92,34527ADB3
ENBCN 6.7 11/15/53,ENBCN 5.76 05/26/53,-24.715417619999997,-33.638517852972974,8.923100232972978,1.6648935790757116,96.75675675675676,29250NBZ7,29251ZCB1
RY 5 02/01/33,RY 4.464 10/17/35,-23.63282128,-30.214006372432433,6.581185092432431,1.6589554790737115,94.5945945945946,78016FZX5,779926DK7
F 6.05 03/05/31,F 4.792 09/12/29,-6.553612479999998,-24.01910334340541,17.46549086340541,1.6554459513096003,90.81081081081082,345397E25,34527ADA5
FFHCN 3  03/03/31,FFHCN 3.95 03/03/31,10.303615609999994,0.025361615729729226,10.278253994270266,1.6500334613984555,96.21621621621622,303901BJ0,303901BG6
F 6.8 05/12/28,F 6.382 11/10/28,-22.31349922000001,-43.81960239767567,21.506103177675662,1.645092699507528,94.5945945945946,345397C92,34527ACP3
TD 4.994 04/05/29,TD 4.477 01/18/28,9.190455220000004,4.641611740810811,4.548843479189193,1.644824622094092,96.21621621621622,89115A2Y7,89117GTQ0
CNRCN 6  11/01/53,CNRCN 5.1 05/02/54,-34.12820739,-40.86510960664865,6.736902216648652,1.6418260310375623,90.27027027027027,136375DJ8,136375DM1
ENBCN 3.4 08/01/51,ENBCN 5.76 05/26/53,-36.235431369999986,-44.10103728491892,7.86560591491893,1.6397960033626247,91.8918918918919,29250NBE4,29251ZCB1
BCECN 2.15 02/15/32,BCECN 5.85 11/10/32,-13.648773820000002,-20.295284040864864,6.646510220864862,1.6370527390908904,94.05405405405406,0778FPAG4,07813ZCK8
DTRGR 5.4 09/20/28,DTRGR 4.54 09/27/29,-1.3285318299999886,-8.970225906864863,7.641694076864875,1.6356954497762208,97.2972972972973,233853AT7,233852AK8
SOBOCN 5.584 10/01/34,SOBOCN 4.933 02/01/35,24.463227379999978,15.308622412162165,9.154604967837813,1.6296766864808454,94.5945945945946,83007CAE2,836720AC6
TOYOTA 5.05 05/16/29,TOYOTA 4.46 03/19/29,-8.199394089999998,-13.891485650648647,5.692091560648649,1.6158137905604522,92.97297297297298,89236TMF9,892329BV4
ENBCN 6.7 11/15/53,ENBCN 4.1 09/21/51,-24.135509319999997,-33.079202756864866,8.94369343686487,1.6125452870742882,97.83783783783784,29250NBZ7,29251ZBV8
GS 5.727 04/25/30,GS 2.013 02/28/29,17.535202649999995,12.535237613297296,4.999965036702699,1.6113166532221297,93.51351351351352,38141GA87,38141GXT6
ENBCN 3.4 08/01/51,ENBCN 4.1 09/21/51,-35.65552306999999,-43.54172218881081,7.886199118810822,1.6020995279439472,93.51351351351352,29250NBE4,29251ZBV8
F 6.798 11/07/28,F 4.222 01/10/28,9.28775958,-12.056609766054056,21.344369346054055,1.5791324692118855,93.51351351351352,345397D59,34527ADB3
F 5  11/07/29,F 5.242 05/23/28,9.176863330000003,-10.948122294000001,20.124985624000004,1.574623877722675,91.8918918918919,345397G49,34527ACY4
IFCCN 5.459 09/22/32,IFCCN 1.928 12/16/30,97.34262972,83.45742016940541,13.885209550594595,1.5706640604040478,96.21621621621622,45823TAL0,45823TAB2
ENBCN 6.7 11/15/53,ENBCN 6.51 11/09/52,-24.813032190000015,-33.74641541994594,8.933383229945925,1.5647427627178772,94.05405405405406,29250NBZ7,29251ZBX4
TD 4.861 01/31/28,TD 4.68 01/08/29,-4.147693710000006,-10.739572961459459,6.591879251459453,1.5563952178335094,93.51351351351352,89115A3E0,89117GRJ8
