Bond_1,Bond_2,Last,Avg,vs Avg,Z Score,Percentile,cusip_1,cusip_2
HYDONE 4.91 01/27/28,MET Float 04/01/28,-13.543479999999995,-42.554352828864864,29.01087282886487,2.9832249842535714,100.0,44810ZCJ7,592179KP9
CM 5.33 01/20/33,DRSILL Float 03/04/28,2.6612298400000043,-26.70118592875676,29.362415768756765,2.9784311734273223,100.0,13607LGL1,26154EAG3
CAECN 5.541 06/12/28,DRSILL Float 03/04/28,26.449022389999996,-4.10820111772973,30.557223507729727,2.948750619533551,100.0,124765AC2,26154EAG3
DIRUCN 5.383 03/22/28,DRSILL Float 03/04/28,10.801916340000005,-20.86092579616216,31.662842136162165,2.946848938992556,100.0,26153WAJ8,26154EAG3
CIXCN 4  04/03/28,COCAPS 8  05/02/33,-141.83125481999997,-177.97583565178377,36.1445808317838,2.918974309910828,98.91891891891892,125491AW0,190330AN0
BNS 5.679 08/02/33,DRSILL Float 03/04/28,7.195129219999998,-20.454361015675676,27.649490235675675,2.9133464503843767,100.0,06415GM98,26154EAG3
NACN 4.571 07/11/28,DRSILL Float 03/04/28,-33.415243770000004,-68.71611999697298,35.300876226972974,2.91233091186688,100.0,136765BY9,26154EAG3
CTLONE 5.981 11/10/28,DRSILL Float 03/04/28,7.673614889999996,-22.554172339081077,30.227787229081073,2.9095285516112184,100.0,154728AW9,26154EAG3
BCECN 2.2 05/29/28,DRSILL Float 03/04/28,-43.04009462,-74.95664826502703,31.91655364502703,2.901794025612945,100.0,07813ZCJ1,26154EAG3
APUCN 4.808 02/24/29,F 6.382 11/10/28,-24.6849129,-52.72756304794594,28.042650147945942,2.8846528600097168,100.0,019456AL6,34527ACP3
CP 2.54 02/28/28,DRSILL Float 03/04/28,-34.785241400000004,-73.75058705902703,38.96534565902702,2.8837023352574547,100.0,13645RBC7,26154EAG3
CM 5.35 04/20/33,DRSILL Float 03/04/28,6.10024009,-21.725394367081076,27.825634457081076,2.882833128572849,100.0,13607LKJ1,26154EAG3
BCECN 5.15 11/14/28,DRSILL Float 03/04/28,-5.3876154999999954,-38.491513621351345,33.10389812135135,2.8755908268777377,100.0,07813ZCN2,26154EAG3
BMO 4.537 12/18/28,DRSILL Float 03/04/28,-20.94623542,-51.86535008962162,30.91911466962162,2.866758195294239,100.0,06368LB88,26154EAG3
IFCCN 2.179 05/18/28,MET Float 04/01/28,-14.357504460000001,-44.460661895837845,30.103157435837844,2.85541221820795,100.0,45823TAF3,592179KP9
BAC 2.598 04/04/29,DRSILL Float 03/04/28,-16.845029320000002,-54.44698755524325,37.601958235243245,2.852069862422339,100.0,060505FU3,26154EAG3
ATDBCN 4.603 01/25/29,COCAPS 8  05/02/33,-235.03602889999996,-284.7944671103243,49.75843821032436,2.8487267287359703,99.45945945945947,01626PAT3,190330AN0
FTTCN 4.445 05/16/28,MET Float 04/01/28,20.942389069999997,-5.572318621081082,26.514707691081078,2.84618400767567,100.0,318071AG2,592179KP9
CNHI 4 04/11/28,DRSILL Float 03/04/28,-0.8210270400000041,-35.922510560756756,35.10148352075675,2.845045324444178,100.0,12658MAD3,26154EAG3
CSHU 3.65 05/06/28,DRSILL Float 03/04/28,6.567019329999994,-24.16763361481081,30.734652944810804,2.844422521470338,100.0,16141AAG8,26154EAG3
AL 5.4 06/01/28,DRSILL Float 03/04/28,16.442385869999995,-16.236778699513515,32.67916456951351,2.8367819027576524,100.0,00912XBP8,26154EAG3
BMO 5.039 05/29/28,DRSILL Float 03/04/28,-23.21024235,-55.08539548502703,31.875153135027027,2.8322925846601614,100.0,06368LNK8,26154EAG3
MET 1.95 03/20/28,MET Float 04/01/28,-4.979958230000001,-32.53675830610811,27.55680007610811,2.8265260772312186,100.0,592179KA2,592179KP9
