universe_name,holdings_name,Last,Avg,vs Avg,Z Score,Percentile,universe_cusip,holdings_cusip
APUCN 5.534 09/26/28,MCAPCO 3.384 11/26/27,39.50229435999999,42.61556277751352,-3.113268417513524,-0.2739531224130747,52.16216216216216,019456AK8,55279QAE0
CSHU 3.65 05/06/28,SLFCN 5  07/04/35,-2.0138242300000115,-1.2910405559459457,-0.7227836740540659,-0.2743814041024852,50.54054054054053,16141AAG8,86682ZAT3
DIRUCN 5.383 03/22/28,RY 3.626 12/10/28,32.93841415000001,33.816399059783784,-0.8779849097837769,-0.2745193756888842,46.75675675675676,26153WAJ8,779926FY5
RLNCE 2.67 08/01/28,SRUUCN 3.834 12/21/27,-3.2705051500000053,-2.449998668432433,-0.8205064815675724,-0.2764659070839547,40.27027027027027,759480AM8,83179XAH1
CSHU 3.65 05/06/28,RY 3.626 12/10/28,29.442012909999995,30.56185464221621,-1.1198417322162157,-0.2803728973776649,48.91891891891892,16141AAG8,779926FY5
NACN 5.426 08/16/32,LBCN 4.192 01/23/28,-30.769864030000008,-29.907311019243245,-0.8625530107567627,-0.28109651022755405,47.83783783783784,63306AHF6,51925DCF1
GILCN 4.362 11/22/29,CM 4.9 06/12/34,-6.370212039999998,-5.893083819783784,-0.4771282202162146,-0.28225312025016935,36.486486486486484,375916AA1,13607PBA1
TD 4.002 10/31/30,DIRUCN 5.383 03/22/28,-20.387353970000007,-19.89891490221622,-0.4884390677837871,-0.2849376140408955,37.027027027027025,89116CST5,26153WAJ8
TCN 5  09/08/33,SRUUCN 3.192 06/11/27,41.52966664,42.715957675189195,-1.1862910351891927,-0.28652666747886013,37.027027027027025,87971MCC5,83179XAL2
DOLCN 5.165 04/26/30,RY 4.642 01/17/28,21.482309100000002,22.824548431999997,-1.3422393319999948,-0.2868292083992791,50.0,25675TAP2,780086WG5
NACN 5.023 02/01/29,BCECN 4.55 02/09/30,-24.239476880000005,-23.67126805394594,-0.5682088260540645,-0.28836486566260894,38.648648648648646,63306AHT6,07813ZCL6
CSHU 3.65 05/06/28,TD 3.06 01/26/32,25.344974179999994,26.23679738783784,-0.8918232078378452,-0.2887289458564729,50.0,16141AAG8,89117FPG8
TCN 5  09/08/33,BCECN 4.55 02/09/30,33.444985419999995,33.894659133459456,-0.44967371345946106,-0.29090882580221294,36.486486486486484,87971MCC5,07813ZCL6
RY 3.626 12/10/28,DOLCN 5.165 04/26/30,-16.714341350000005,-15.195699519621622,-1.5186418303783835,-0.2929949470129837,19.72972972972973,779926FY5,25675TAP2
RY 4.632 05/01/28,WSPCN 4.754 09/12/34,-66.29457884,-64.88385581481081,-1.410723025189185,-0.29316770378792495,29.45945945945946,780086XL3,92938WAD5
BCECN 4.55 02/09/30,BNS 3.836 09/26/30,13.632739790000002,14.089543731945948,-0.456803941945946,-0.29852342280703337,38.648648648648646,07813ZCL6,06418MM43
CSHU 3.65 05/06/28,TOUCN 4.856 05/30/27,24.424906099999994,25.741206880648647,-1.3163007806486533,-0.29994715992644194,53.783783783783775,16141AAG8,89156VAC0
CM 4.9 06/12/34,RLNCE 2.67 08/01/28,20.026588630000006,20.72115306162162,-0.6945644316216146,-0.3009096471419164,48.91891891891892,13607PBA1,759480AM8
NACN 5.426 08/16/32,RLNCE 5  05/15/31,-44.60564482000001,-44.005270688,-0.600374132000006,-0.3011048604695373,41.891891891891895,63306AHF6,759480AN6
PPLCN 3.53 12/10/31,GILCN 4.149 11/22/30,-11.162623339999996,-10.541659085729728,-0.6209642542702678,-0.30138100160005765,39.729729729729726,70632ZAS0,375916AE3
DIRUCN 5.383 03/22/28,TD 3.06 01/26/32,28.841375420000006,29.49134180540541,-0.6499663854054027,-0.30228157226588526,43.513513513513516,26153WAJ8,89117FPG8
RCICN 3  04/15/29,WSPCN 4.754 09/12/34,-39.12030478,-37.75379320172973,-1.36651157827027,-0.30513266673490147,31.08108108108108,775109BT7,92938WAD5
CM 4.2 04/07/32,SRUUCN 3.192 06/11/27,-6.254710119999999,-5.550953474108108,-0.7037566458918905,-0.3069575649409034,42.432432432432435,13607HR79,83179XAL2
GILCN 4.149 11/22/30,RY 4.829 08/08/34,6.864941869999996,7.47278816372973,-0.6078462937297342,-0.30831211284058246,44.054054054054056,375916AE3,7800867G3
PLD 5  01/15/31,RY 4.642 01/17/28,28.609822579999992,30.22911287281081,-1.6192902928108168,-0.3086743774081514,40.81081081081081,74340XCD1,780086WG5
BNS 3.734 06/27/31,CM 4.2 04/07/32,6.758192129999998,7.464956702540539,-0.7067645725405409,-0.31001715321688245,44.5945945945946,06418YXB9,13607HR79
CVECN 3  02/07/28,RY 4.632 05/01/28,27.001732250000003,28.140938209459456,-1.1392059594594528,-0.31095034397675864,31.62162162162162,15135UAT6,780086XL3
LBCN 4.192 01/23/28,RLNCE 2.67 08/01/28,21.542750940000005,22.460521920270274,-0.9177709802702694,-0.3143487251595684,28.91891891891892,51925DCF1,759480AM8
RLNCE 5  05/15/31,BNS 3.934 05/03/32,48.17470953,48.77138545216215,-0.5966759221621487,-0.31533289118402386,33.78378378378378,759480AN6,06415GDJ6
CVECN 3  02/07/28,ALACN 3.98 10/04/27,14.875430140000006,15.882508490540541,-1.0070783505405352,-0.31565137894427686,33.78378378378378,15135UAT6,02138ZAQ6
